"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsgeneratorstartwert","Datum gestartet","Datum letzte Aktivität","Weiterleitungs-URL","Projekt / Project","Datenerhebung / Data collection?","Welche Komponenten sollen durchgeführt werden / Which components should be executed?","Versuchspersonen-ID / Participant-ID","Stichprobe / Sample","Bitte Audio überprüfen / Please check if audio works","Bitte mit [F11] in den Vollbildmodus wechseln / Please press [F11] to switch to full screen mode","Als nächstes möchten wir Sie bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeiten Sie zunächst einige Aufgaben,  die unterschiedliche Aspekte Ihres Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuchen Sie, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird Ihnen zunächst erklärt und Sie bekommen die Gelegenheit, sie zu üben.  Falls Sie zwischendrin eine kurze Pause einlegen möchten, tun Sie dies bitte zwischen den Aufgaben.     Bitte klicken Sie auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ungefähr 25 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id={vpid}&amp;p={project}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2quest?id={vpid}&amp;p={project} ","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id={vpid}&amp;p={project}&amp;comp={components} ","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id={vpid}&amp;p={project} ","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id={vpid}&amp;p={project}&amp;form={sample} ","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id={vpid}&amp;p={project}&amp;form={sample}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id={vpid}&amp;p={project}&amp;form={sample}","Gesamtzeit","Gruppenzeit: ID","Fragenzeit: project","Fragenzeit: datacollection","Fragenzeit: components","Fragenzeit: vpid","Fragenzeit: sample","Fragenzeit: Audio","Fragenzeit: F11","Gruppenzeit: Info","Fragenzeit: InfoAdults","Fragenzeit: InfoAdols","Fragenzeit: InfoChild","Fragenzeit: URLCognAdults","Fragenzeit: URLQuestAdults","Fragenzeit: URLCognAdols","Fragenzeit: URLQuestAdols","Fragenzeit: URLQuestChild","Fragenzeit: URLCognChild","Fragenzeit: URLQuestParent"
"1182","2025-07-12 16:49:18","2","de","530157094","2025-07-12 16:47:56","2025-07-12 16:49:18","","P6(Liszkowski)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","62106","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62106&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62106&amp;p=6&amp;form=C&amp;comp=both","","82.3","76.06","","","","","","","","6.24","","","","","","","","","",""
"1183","","","de","850836709","2025-07-14 11:30:53","2025-07-14 11:30:53","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1184","","","de","2052669115","2025-07-14 11:30:58","2025-07-14 11:30:58","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1185","2025-07-14 11:55:21","2","de","1574840482","2025-07-14 11:31:07","2025-07-14 11:55:21","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30074","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30074&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30074&amp;p=3","","","","","","1453.38","1389.32","","","","","","","","64.06","","","","","","","","","",""
"1186","2025-07-14 13:10:29","2","de","575319283","2025-07-14 12:47:28","2025-07-14 13:10:29","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30073","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30073&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30073&amp;p=3","","","","","","1380.71","56.87","","","","","","","","1323.84","","","","","","","","","",""
"1187","2025-07-14 14:54:25","2","de","1050536619","2025-07-14 14:53:42","2025-07-14 14:54:25","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70088","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70088&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70088&amp;p=7","","","","43.93","43.93","","","","","","","","","","","","","","","","","",""
"1188","","","de","251690611","2025-07-14 23:02:58","2025-07-14 23:02:58","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1189","2025-07-15 16:14:47","2","de","754858879","2025-07-15 16:12:47","2025-07-15 16:14:47","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62120","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62120&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62120&amp;p=6&amp;form=C&amp;comp=cogn","","119.81","107.8","","","","","","","","12.01","","","","","","","","","",""
"1190","2025-07-15 21:26:52","2","de","2121322821","2025-07-15 21:26:11","2025-07-15 21:26:52","","P8(Lüken, Asbrand & Bruckner)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","11111","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=11111&amp;p=8&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=11111&amp;p=8","","","","","","41.24","41.24","","","","","","","","","","","","","","","","","",""
"1191","2025-07-16 10:51:35","2","de","1347820986","2025-07-16 10:03:24","2025-07-16 10:51:35","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80006","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80006&amp;p=8&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=80006&amp;p=8&amp;form=C&amp;comp=cogn","","2891.49","2888.02","","","","","","","","3.47","","","","","","","","","",""
"1192","2025-07-16 10:56:52","2","de","1213612631","2025-07-16 10:56:26","2025-07-16 10:56:52","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","80006","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80006&amp;p=8&amp;form=A","","","25.99","25.99","","","","","","","","","","","","","","","","","",""
"1193","2025-07-16 12:26:59","2","de","1610682363","2025-07-16 12:26:34","2025-07-16 12:26:59","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70086","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70086&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70086&amp;p=7","","","","25.18","25.18","","","","","","","","","","","","","","","","","",""
"1194","2025-07-16 12:49:38","2","de","1507357297","2025-07-16 12:49:13","2025-07-16 12:49:38","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70086","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70086&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70086&amp;p=7","","","","24.73","24.73","","","","","","","","","","","","","","","","","",""
"1195","","","de","271701673","2025-07-16 14:28:04","2025-07-16 14:28:04","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1196","","","de","365303437","2025-07-16 14:28:22","2025-07-16 14:28:22","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1197","2025-07-16 15:42:38","2","de","1663516231","2025-07-16 14:28:46","2025-07-16 15:42:38","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80011","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80011&amp;p=8&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=80011&amp;p=8&amp;form=C&amp;comp=cogn","","4431.74","4405.27","","","","","","","","26.47","","","","","","","","","",""
"1198","2025-07-16 15:36:50","2","de","583401459","2025-07-16 15:26:15","2025-07-16 15:36:50","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70086","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70086&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70086&amp;p=7","","","","635.83","27.28","","","","","","","","608.55","","","","","","","","","",""
"1199","2025-07-16 15:48:42","2","de","705088141","2025-07-16 15:48:09","2025-07-16 15:48:42","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","80011","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80011&amp;p=8&amp;form=A","","","33.26","33.26","","","","","","","","","","","","","","","","","",""
"1200","2025-07-16 16:41:35","2","de","768159229","2025-07-16 16:39:51","2025-07-16 16:41:35","","P5(Haaker & Büchel)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","50019","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=50019&amp;p=5&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=50019&amp;p=5","","","","","","103.38","53.19","","","","","","","","50.19","","","","","","","","","",""
"1201","","","de","1027666306","2025-07-17 10:50:24","2025-07-17 10:50:24","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1202","","","de","1943150768","2025-07-17 10:50:25","2025-07-17 10:50:25","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1203","2025-07-17 11:05:18","2","de","1092316323","2025-07-17 10:50:27","2025-07-17 11:05:18","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30076","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30076&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30076&amp;p=3","","","","","","890.84","56.91","","","","","","","","833.93","","","","","","","","","",""
"1204","2025-07-17 12:33:29","2","de","1128507508","2025-07-17 12:14:17","2025-07-17 12:33:29","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30075","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30075&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30075&amp;p=3","","","","","","1152.72","26.33","","","","","","","","1126.39","","","","","","","","","",""
"1205","2025-07-17 13:05:18","2","de","558725397","2025-07-17 12:58:17","2025-07-17 13:05:18","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70089","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70089&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70089&amp;p=7","","","","422.42","339.46","","","","","","","","82.96","","","","","","","","","",""
"1206","2025-07-18 13:51:53","2","de","611833418","2025-07-18 13:50:15","2025-07-18 13:51:53","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62121","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62121&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62121&amp;p=6&amp;form=C&amp;comp=cogn","","97.27","87.71","","","","","","","","9.56","","","","","","","","","",""
"1207","2025-07-18 15:15:46","2","de","267966177","2025-07-18 15:13:24","2025-07-18 15:15:46","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62023","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62023&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62023&amp;p=6&amp;form=C&amp;comp=cogn","","142.2","136.11","","","","","","","","6.09","","","","","","","","","",""
"1208","2025-07-18 17:43:40","2","de","730020228","2025-07-18 17:40:50","2025-07-18 17:43:40","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62109","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62109&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62109&amp;p=6&amp;form=C&amp;comp=cogn","","169.37","158.15","","","","","","","","11.22","","","","","","","","","",""
"1209","2025-07-21 13:39:34","2","de","1988083025","2025-07-21 13:38:18","2025-07-21 13:39:34","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62119","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62119&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62119&amp;p=6&amp;form=C&amp;comp=cogn","","75.62","67.9","","","","","","","","7.72","","","","","","","","","",""
"1210","","","de","1394336124","2025-07-21 14:27:16","2025-07-21 14:27:16","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1211","2025-07-21 15:10:24","2","de","1129769296","2025-07-21 15:01:32","2025-07-21 15:10:24","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70092","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70092&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70092&amp;p=7","","","","532.26","532.26","","","","","","","","","","","","","","","","","",""
"1212","2025-07-21 15:14:57","2","de","1668591724","2025-07-21 15:12:45","2025-07-21 15:14:57","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62118","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62118&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62118&amp;p=6&amp;form=C&amp;comp=cogn","","131.03","117.63","","","","","","","","13.4","","","","","","","","","",""
"1213","2025-07-21 15:21:04","2","de","1648699380","2025-07-21 15:19:52","2025-07-21 15:21:04","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70093","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70093&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70093&amp;p=7","","","","71.29","71.29","","","","","","","","","","","","","","","","","",""
"1214","2025-07-21 18:38:46","2","de","1751490091","2025-07-21 18:10:12","2025-07-21 18:38:46","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70092","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70092&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70092&amp;p=7","","","","1714.3","19.58","","","","","","","","1694.72","","","","","","","","","",""
"1215","2025-07-21 18:23:14","2","de","1579247424","2025-07-21 18:21:57","2025-07-21 18:23:14","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70093","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70093&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70093&amp;p=7","","","","76.05","25.88","","","","","","","","50.17","","","","","","","","","",""
"1216","2025-07-22 10:50:04","2","de","1619929616","2025-07-22 09:50:35","2025-07-22 10:50:04","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80013","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80013&amp;p=8&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=80013&amp;p=8&amp;form=C&amp;comp=cogn","","3570.16","3557.52","","","","","","","","12.64","","","","","","","","","",""
"1217","2025-07-22 10:55:28","2","de","1262328342","2025-07-22 10:54:57","2025-07-22 10:55:28","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","80013","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80013&amp;p=8&amp;form=A","","","31.79","31.79","","","","","","","","","","","","","","","","","",""
"1218","2025-07-22 10:55:59","2","de","1118805448","2025-07-22 10:55:41","2025-07-22 10:55:59","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","80013","AbmulanzOnly CTQ","","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=80013&amp;p=8&amp;form=A","","","18.68","18.68","","","","","","","","","","","","","","","","","",""
"1219","2025-07-22 11:40:53","2","de","818008047","2025-07-22 11:40:19","2025-07-22 11:40:53","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70095","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70095&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70095&amp;p=7","","","","","","34.26","34.26","","","","","","","","","","","","","","","","","",""
"1220","2025-07-22 11:57:52","2","de","1564377941","2025-07-22 11:56:56","2025-07-22 11:57:52","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70097","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70097&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70097&amp;p=7","","","","","","56.76","56.76","","","","","","","","","","","","","","","","","",""
"1221","2025-07-22 14:50:25","2","de","613394016","2025-07-22 14:46:48","2025-07-22 14:50:25","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70095","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70095&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70095&amp;p=7","","","","","","216.32","183.96","","","","","","","","32.36","","","","","","","","","",""
"1222","","","de","1105414327","2025-07-23 13:55:03","2025-07-23 13:55:03","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1223","","","de","608673576","2025-07-24 10:26:57","2025-07-24 10:26:57","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1224","","","de","1273457645","2025-07-24 10:26:58","2025-07-24 10:26:58","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"1225","2025-07-24 11:02:44","2","de","1365361522","2025-07-24 10:27:02","2025-07-24 11:02:44","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30078","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30078&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30078&amp;p=3","","","","","","2142.21","36.07","","","","","","","","2106.14","","","","","","","","","",""
"1226","2025-07-24 12:36:27","2","de","1019032423","2025-07-24 12:26:09","2025-07-24 12:36:27","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30077","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30077&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30077&amp;p=3","","","","","","616.74","71.33","","","","","","","","545.41","","","","","","","","","",""
"1227","2025-07-24 14:12:38","2","de","591978158","2025-07-24 14:11:09","2025-07-24 14:12:38","","P6(Liszkowski)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","62024","KinderChildren","erledigt / done","erledigt / done","","","","","","","","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id=62024&amp;p=6&amp;form=C","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id=62024&amp;p=6&amp;form=C&amp;comp=cogn","","87.87","69.72","","","","","","","","18.15","","","","","","","","","",""
"1228","2025-07-25 09:55:42","2","de","753744066","2025-07-25 09:55:27","2025-07-25 09:55:42","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70096","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70096&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70096&amp;p=7","","","","","","15.75","15.75","","","","","","","","","","","","","","","","","",""
"1229","2025-07-25 13:07:31","2","de","1769917599","2025-07-25 12:56:14","2025-07-25 13:07:31","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70096","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70096&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70096&amp;p=7","","","","","","675.94","35.79","","","","","","","","640.15","","","","","","","","","",""
